WEO Country Code,ISO,WEO Subject Code,Country,Subject Descriptor,Subject Notes,Units,Scale,Country/Series-specific Notes,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,Estimates Start After
359,PRI,LP,Puerto Rico,Population,"For census purposes, the total population of the country consists of all persons falling within the scope of the census. In the broadest sense, the total may comprise either all usual residents of the country or all persons present in the country at the time of the census. [Principles and Recommendations for Population and Housing Censuses, Revision 1, paragraph 2.42]",Persons,Millions,Source: National Statistics Office Latest actual data: 2022 Primary domestic currency: US dollar Data last updated: 03/2024,3.203,3.229,3.257,3.286,3.317,3.349,3.382,3.417,3.454,3.492,3.528,3.551,3.575,3.6,3.627,3.655,3.685,3.716,3.748,3.782,3.811,3.819,3.824,3.826,3.827,3.821,3.805,3.783,3.761,3.74,3.722,3.679,3.634,3.593,3.535,3.474,3.411,3.3,3.2,3.2,3.159,3.2,3.2,3.184,3.168,3.152,3.136,3.121,3.105,3.09,2022.0
453,QAT,LP,Qatar,Population,"For census purposes, the total population of the country consists of all persons falling within the scope of the census. In the broadest sense, the total may comprise either all usual residents of the country or all persons present in the country at the time of the census. [Principles and Recommendations for Population and Housing Censuses, Revision 1, paragraph 2.42]",Persons,Millions,Source: National Statistics Office. Qatar Planning and Statistics Authority Latest actual data: 2022 Primary domestic currency: Qatari riyal Data last updated: 03/2024,0.245,0.265,0.285,0.306,0.326,0.345,0.362,0.377,0.392,0.408,0.477,0.485,0.49,0.492,0.495,0.501,0.512,0.529,0.55,0.572,0.594,0.612,0.63,0.66,0.72,0.821,0.968,1.152,1.554,1.639,1.715,1.733,1.833,2.004,2.216,2.438,2.618,2.725,2.76,2.799,2.834,2.748,2.932,2.976,3.006,3.021,3.036,3.051,3.067,3.082,2022.0
968,ROU,LP,Romania,Population,"For census purposes, the total population of the country consists of all persons falling within the scope of the census. In the broadest sense, the total may comprise either all usual residents of the country or all persons present in the country at the time of the census. [Principles and Recommendations for Population and Housing Censuses, Revision 1, paragraph 2.42]",Persons,Millions,Source: Eurostat Latest actual data: 2022 Primary domestic currency: Romanian leu Data last updated: 03/2024,22.442,22.576,22.683,22.775,22.868,22.971,23.093,23.224,23.346,23.431,23.459,23.423,23.333,23.205,23.064,22.927,22.8,22.679,22.565,22.458,22.455,22.43,21.833,21.628,21.521,21.382,21.257,21.131,20.635,20.44,20.295,20.199,20.096,20.02,19.947,19.871,19.761,19.644,19.533,19.414,19.329,19.202,19.042,19.03,18.944,18.832,18.715,18.593,18.467,18.342,2022.0
922,RUS,LP,Russia,Population,"For census purposes, the total population of the country consists of all persons falling within the scope of the census. In the broadest sense, the total may comprise either all usual residents of the country or all persons present in the country at the time of the census. [Principles and Recommendations for Population and Housing Censuses, Revision 1, paragraph 2.42]",Persons,Millions,Source: National Statistics Office Latest actual data: 2023 Primary domestic currency: Russian ruble Data last updated: 03/2024,,,,,,,,,,147.399,147.969,148.394,148.538,148.459,148.408,148.376,148.16,147.915,147.671,147.215,146.597,145.976,145.306,144.649,144.067,143.519,143.05,142.805,142.742,142.785,142.849,142.961,143.202,143.507,146.091,146.406,146.675,146.842,146.831,146.765,146.46,145.864,146.714,146.326,142.924,142.607,142.253,141.866,141.449,141.006,2023.0
714,RWA,LP,Rwanda,Population,"For census purposes, the total population of the country consists of all persons falling within the scope of the census. In the broadest sense, the total may comprise either all usual residents of the country or all persons present in the country at the time of the census. [Principles and Recommendations for Population and Housing Censuses, Revision 1, paragraph 2.42]",Persons,Millions,Source: Ministry of Finance or Treasury Latest actual data: 2012 Primary domestic currency: Rwandan franc Data last updated: 03/2024,5.101,5.288,5.486,5.694,5.832,6.03,6.237,6.455,6.682,6.91,7.073,7.29,7.295,6.847,6.346,5.992,5.925,6.203,6.769,7.5,7.7,7.9,8.1,8.3,8.6,8.8,9.0,9.2,9.5,9.7,10.0,10.2,10.483,10.737,10.997,11.263,11.533,11.809,12.09,12.374,12.663,12.956,13.246,13.499,13.857,14.162,14.471,14.786,15.053,15.322,2012.0
862,WSM,LP,Samoa,Population,"For census purposes, the total population of the country consists of all persons falling within the scope of the census. In the broadest sense, the total may comprise either all usual residents of the country or all persons present in the country at the time of the census. [Principles and Recommendations for Population and Housing Censuses, Revision 1, paragraph 2.42]",Persons,Millions,Source: Asian Development Bank; Samoa Bureau of Statistics. Latest actual data: 2022 Primary domestic currency: Samoan tala Data last updated: 03/2024,,,,,,,,,,,,,,,,,,,0.173,0.174,0.174,0.175,0.176,0.177,0.179,0.18,0.181,0.182,0.183,0.185,0.186,0.187,0.189,0.191,0.192,0.193,0.195,0.197,0.2,0.204,0.202,0.203,0.205,0.209,0.212,0.214,0.217,0.221,0.224,0.227,2022.0
135,SMR,LP,San Marino,Population,"For census purposes, the total population of the country consists of all persons falling within the scope of the census. In the broadest sense, the total may comprise either all usual residents of the country or all persons present in the country at the time of the census. [Principles and Recommendations for Population and Housing Censuses, Revision 1, paragraph 2.42]",Persons,Millions,Source: National Statistics Office Latest actual data: 2022 Primary domestic currency: Euro Data last updated: 03/2024,,,,,,,,,,,,,,,,,,,,,,,,,0.029,0.029,0.03,0.03,0.03,0.031,0.031,0.032,0.032,0.032,0.033,0.033,0.033,0.033,0.033,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.035,0.035,0.035,2022.0
716,STP,LP,São Tomé and Príncipe,Population,"For census purposes, the total population of the country consists of all persons falling within the scope of the census. In the broadest sense, the total may comprise either all usual residents of the country or all persons present in the country at the time of the census. [Principles and Recommendations for Population and Housing Censuses, Revision 1, paragraph 2.42]",Persons,Millions,Source: International Financial Institution. World Development Indicators. Latest actual data: 2011 Notes: Data revised to use the United Nations/World Bank database from 1980. Primary domestic currency: São Tomé and Príncipe dobra Data last updated: 02/2024,0.089,0.09,0.092,0.095,0.097,0.099,0.102,0.105,0.108,0.111,0.114,0.118,0.121,0.123,0.125,0.127,0.13,0.132,0.135,0.137,0.139,0.142,0.144,0.147,0.151,0.155,0.159,0.163,0.167,0.171,0.175,0.179,0.183,0.187,0.191,0.196,0.2,0.204,0.209,0.213,0.218,0.223,0.227,0.232,0.237,0.242,0.257,0.262,0.267,0.273,2011.0
456,SAU,LP,Saudi Arabia,Population,"For census purposes, the total population of the country consists of all persons falling within the scope of the census. In the broadest sense, the total may comprise either all usual residents of the country or all persons present in the country at the time of the census. [Principles and Recommendations for Population and Housing Censuses, Revision 1, paragraph 2.42]",Persons,Millions,"Source: National Statistics Office. General Authority for Statistics, Kingdom of Saudi Arabia (GSTAT) Latest actual data: 2022 Primary domestic currency: Saudi riyal Data last updated: 03/2024",8.419,8.841,9.283,9.748,10.235,10.748,11.285,11.85,12.443,13.066,13.72,14.442,14.812,15.192,15.582,15.981,16.391,16.811,17.242,17.684,18.138,18.603,19.08,19.569,20.071,20.586,21.113,21.655,22.21,22.78,23.978,25.092,26.169,27.624,28.309,29.816,30.954,30.977,30.196,30.064,31.553,30.784,32.175,32.819,33.475,34.145,34.827,35.524,36.235,36.959,2022.0
722,SEN,LP,Senegal,Population,"For census purposes, the total population of the country consists of all persons falling within the scope of the census. In the broadest sense, the total may comprise either all usual residents of the country or all persons present in the country at the time of the census. [Principles and Recommendations for Population and Housing Censuses, Revision 1, paragraph 2.42]",Persons,Millions,Source: World Development Indicators. Latest actual data: 2020 Primary domestic currency: CFA franc Data last updated: 03/2024,5.648,5.803,5.966,6.14,6.322,6.512,6.711,6.918,7.13,7.346,7.561,7.776,7.99,8.227,8.461,8.69,8.913,9.131,9.348,9.569,9.798,10.036,10.284,10.541,10.81,11.09,11.382,11.687,12.005,12.335,12.678,13.034,13.402,13.782,14.175,14.578,14.994,15.419,15.854,16.296,16.744,17.204,17.676,18.162,18.661,19.173,19.7,20.241,20.797,21.368,2020.0
942,SRB,LP,Serbia,Population,"For census purposes, the total population of the country consists of all persons falling within the scope of the census. In the broadest sense, the total may comprise either all usual residents of the country or all persons present in the country at the time of the census. [Principles and Recommendations for Population and Housing Censuses, Revision 1, paragraph 2.42]",Persons,Millions,Source: National Statistics Office. Statistical Office of the Republic of Serbia Latest actual data: 2022 Primary domestic currency: Serbian dinar Data last updated: 03/2024,,,,,,,,,,,,,,,,,,9.777,9.776,7.54,7.516,7.503,7.5,7.481,7.463,7.441,7.412,7.382,7.35,7.321,7.291,7.237,7.201,7.167,7.132,7.095,7.058,7.021,6.983,6.945,6.899,6.834,6.664,6.638,6.611,6.585,6.558,6.532,6.513,6.493,2022.0
718,SYC,LP,Seychelles,Population,"For census purposes, the total population of the country consists of all persons falling within the scope of the census. In the broadest sense, the total may comprise either all usual residents of the country or all persons present in the country at the time of the census. [Principles and Recommendations for Population and Housing Censuses, Revision 1, paragraph 2.42]",Persons,Millions,Source: National Statistics Office Latest actual data: 2023 Primary domestic currency: Seychelles rupee Data last updated: 03/2024,0.063,0.064,0.064,0.064,0.065,0.065,0.066,0.068,0.069,0.069,0.07,0.07,0.071,0.072,0.074,0.075,0.076,0.077,0.079,0.08,0.081,0.081,0.083,0.083,0.082,0.083,0.085,0.085,0.087,0.087,0.09,0.087,0.088,0.09,0.091,0.093,0.094,0.094,0.095,0.096,0.097,0.098,0.099,0.1,0.101,0.102,0.102,0.103,0.104,0.105,2023.0
724,SLE,LP,Sierra Leone,Population,"For census purposes, the total population of the country consists of all persons falling within the scope of the census. In the broadest sense, the total may comprise either all usual residents of the country or all persons present in the country at the time of the census. [Principles and Recommendations for Population and Housing Censuses, Revision 1, paragraph 2.42]",Persons,Millions,Source: UN World Population Prospects Latest actual data: 2023 Primary domestic currency: Sierra Leonean leone Data last updated: 03/2024,3.547,3.634,3.71,3.797,3.819,3.895,3.982,4.069,4.157,4.254,4.32,4.349,4.348,4.329,4.31,4.304,4.313,4.335,4.381,4.462,4.585,4.754,4.966,5.201,5.434,5.646,5.829,5.99,6.134,6.273,6.416,6.563,6.713,6.864,7.017,7.172,7.329,7.488,7.65,7.813,7.977,8.141,8.309,8.48,8.655,8.833,9.015,9.201,9.391,9.584,2023.0
576,SGP,LP,Singapore,Population,"For census purposes, the total population of the country consists of all persons falling within the scope of the census. In the broadest sense, the total may comprise either all usual residents of the country or all persons present in the country at the time of the census. [Principles and Recommendations for Population and Housing Censuses, Revision 1, paragraph 2.42]",Persons,Millions,Source: National Statistics Office Latest actual data: 2022 Primary domestic currency: Singapore dollar Data last updated: 03/2024,2.414,2.533,2.646,2.681,2.732,2.736,2.733,2.775,2.846,2.931,3.047,3.135,3.231,3.313,3.419,3.525,3.671,3.796,3.927,3.959,4.028,4.138,4.176,4.115,4.167,4.266,4.401,4.589,4.839,4.988,5.077,5.184,5.312,5.399,5.47,5.535,5.607,5.612,5.639,5.704,5.686,5.454,5.637,5.918,5.938,5.979,6.019,6.065,6.112,6.152,2022.0
936,SVK,LP,Slovak Republic,Population,"For census purposes, the total population of the country consists of all persons falling within the scope of the census. In the broadest sense, the total may comprise either all usual residents of the country or all persons present in the country at the time of the census. [Principles and Recommendations for Population and Housing Censuses, Revision 1, paragraph 2.42]",Persons,Millions,Source: National Statistics Office. Haver Analytics Latest actual data: 2023 Primary domestic currency: Euro Data last updated: 03/2024,,,,,,,,,,,,,,5.337,5.367,5.397,5.408,5.379,5.388,5.393,5.399,5.379,5.379,5.375,5.372,5.373,5.373,5.373,5.376,5.382,5.39,5.392,5.404,5.411,5.416,5.421,5.426,5.435,5.443,5.45,5.458,5.46,5.435,5.429,5.429,5.428,5.426,5.422,5.416,5.409,2023.0
961,SVN,LP,Slovenia,Population,"For census purposes, the total population of the country consists of all persons falling within the scope of the census. In the broadest sense, the total may comprise either all usual residents of the country or all persons present in the country at the time of the census. [Principles and Recommendations for Population and Housing Censuses, Revision 1, paragraph 2.42]",Persons,Millions,Source: National Statistics Office Latest actual data: 2023 Primary domestic currency: Euro Data last updated: 03/2024,,,,,,,,,,,,,1.999,1.989,1.989,1.989,1.99,1.987,1.985,1.978,1.988,1.99,1.994,1.995,1.996,1.998,2.003,2.01,2.01,2.032,2.047,2.05,2.055,2.059,2.061,2.063,2.064,2.066,2.067,2.081,2.096,2.109,2.107,2.117,2.119,2.12,2.12,2.119,2.119,2.118,2023.0
813,SLB,LP,Solomon Islands,Population,"For census purposes, the total population of the country consists of all persons falling within the scope of the census. In the broadest sense, the total may comprise either all usual residents of the country or all persons present in the country at the time of the census. [Principles and Recommendations for Population and Housing Censuses, Revision 1, paragraph 2.42]",Persons,Millions,"Source: National Statistics Office. For data prior to 1990, the source is IMF staff estimates. Latest actual data: 2019 Primary domestic currency: Solomon Islands dollar Data last updated: 03/2024",0.231,0.238,0.246,0.255,0.263,0.271,0.279,0.287,0.295,0.303,0.312,0.321,0.33,0.34,0.349,0.359,0.37,0.38,0.391,0.402,0.413,0.424,0.435,0.447,0.459,0.47,0.481,0.492,0.503,0.515,0.528,0.542,0.556,0.571,0.587,0.603,0.619,0.636,0.653,0.67,0.687,0.704,0.722,0.74,0.758,0.777,0.796,0.816,0.836,0.857,2019.0
726,SOM,LP,Somalia,Population,"For census purposes, the total population of the country consists of all persons falling within the scope of the census. In the broadest sense, the total may comprise either all usual residents of the country or all persons present in the country at the time of the census. [Principles and Recommendations for Population and Housing Censuses, Revision 1, paragraph 2.42]",Persons,Millions,Source: UNFPA Latest actual data: 2013 Primary domestic currency: US dollar Data last updated: 03/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.846,12.178,12.519,12.87,13.23,13.6,13.981,14.373,14.775,15.189,15.614,16.051,16.501,16.963,17.438,17.926,18.428,18.944,2013.0
199,ZAF,LP,South Africa,Population,"For census purposes, the total population of the country consists of all persons falling within the scope of the census. In the broadest sense, the total may comprise either all usual residents of the country or all persons present in the country at the time of the census. [Principles and Recommendations for Population and Housing Censuses, Revision 1, paragraph 2.42]",Persons,Millions,"Source: IFS until 2000, then National Statistics Office from 2002. Latest actual data: 2022 Primary domestic currency: South African rand Data last updated: 03/2024",29.08,29.83,30.61,31.41,32.21,32.98,33.73,34.46,35.2,35.97,36.79,37.69,38.65,39.62,40.56,41.43,42.21,42.92,43.58,44.23,44.9,45.724,46.355,46.806,47.31,47.86,48.446,49.089,49.795,50.545,51.329,52.129,52.93,53.751,54.574,55.407,56.252,57.098,57.939,58.775,59.622,60.143,60.604,61.528,62.467,63.419,64.386,65.368,66.365,67.377,2022.0
733,SSD,LP,South Sudan,Population,"For census purposes, the total population of the country consists of all persons falling within the scope of the census. In the broadest sense, the total may comprise either all usual residents of the country or all persons present in the country at the time of the census. [Principles and Recommendations for Population and Housing Censuses, Revision 1, paragraph 2.42]",Persons,Millions,Source: Population Census 2008 Latest actual data: 2008 Primary domestic currency: South Sudanese pound Data last updated: 03/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.449,10.818,11.177,11.531,11.882,12.231,12.585,12.976,13.378,13.779,14.179,14.59,15.013,15.448,15.896,16.357,16.832,17.32,17.822,2008.0
184,ESP,LP,Spain,Population,"For census purposes, the total population of the country consists of all persons falling within the scope of the census. In the broadest sense, the total may comprise either all usual residents of the country or all persons present in the country at the time of the census. [Principles and Recommendations for Population and Housing Censuses, Revision 1, paragraph 2.42]",Persons,Millions,Source: National Statistics Office Latest actual data: 2023 Primary domestic currency: Euro Data last updated: 03/2024,37.656,38.014,38.217,38.397,38.55,38.686,38.798,38.888,38.971,39.048,39.117,39.221,39.35,39.473,39.579,39.672,39.764,39.869,40.008,40.215,40.554,40.766,41.424,42.196,42.859,43.663,44.361,45.236,45.983,46.368,46.562,46.736,46.766,46.593,46.455,46.41,46.45,46.533,46.729,47.105,47.356,47.331,47.615,47.81,48.38,48.915,49.427,49.916,50.364,50.76,2023.0
524,LKA,LP,Sri Lanka,Population,"For census purposes, the total population of the country consists of all persons falling within the scope of the census. In the broadest sense, the total may comprise either all usual residents of the country or all persons present in the country at the time of the census. [Principles and Recommendations for Population and Housing Censuses, Revision 1, paragraph 2.42]",Persons,Millions,Source: National Statistics Office. Department of Census and Statistics Latest actual data: 2020 Primary domestic currency: Sri Lankan rupee Data last updated: 03/2024,15.553,15.763,15.962,16.148,16.322,16.482,16.645,16.811,16.98,17.151,17.326,17.536,17.737,17.925,18.094,18.243,18.367,18.471,18.565,18.663,18.778,18.912,19.062,19.224,19.387,19.545,19.696,19.842,19.984,20.124,20.262,20.398,20.425,20.585,20.778,20.97,21.203,21.444,21.67,21.803,21.919,22.156,22.396,,,,,,,,2020.0
361,KNA,LP,St. Kitts and Nevis,Population,"For census purposes, the total population of the country consists of all persons falling within the scope of the census. In the broadest sense, the total may comprise either all usual residents of the country or all persons present in the country at the time of the census. [Principles and Recommendations for Population and Housing Censuses, Revision 1, paragraph 2.42]",Persons,Millions,Source: United Nations Latest actual data: 2021 Primary domestic currency: Eastern Caribbean dollar Data last updated: 03/2024,0.043,0.043,0.043,0.043,0.042,0.042,0.042,0.042,0.041,0.041,0.041,0.041,0.041,0.041,0.042,0.043,0.043,0.044,0.044,0.045,0.045,0.046,0.046,0.046,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,2021.0
362,LCA,LP,St. Lucia,Population,"For census purposes, the total population of the country consists of all persons falling within the scope of the census. In the broadest sense, the total may comprise either all usual residents of the country or all persons present in the country at the time of the census. [Principles and Recommendations for Population and Housing Censuses, Revision 1, paragraph 2.42]",Persons,Millions,Source: United Nations Latest actual data: 2022 Primary domestic currency: Eastern Caribbean dollar Data last updated: 02/2024,0.124,0.126,0.127,0.129,0.131,0.133,0.135,0.137,0.139,0.14,0.142,0.144,0.146,0.149,0.151,0.152,0.154,0.155,0.157,0.158,0.16,0.161,0.162,0.163,0.164,0.165,0.166,0.168,0.169,0.17,0.171,0.172,0.173,0.174,0.175,0.176,0.176,0.177,0.178,0.179,0.179,0.18,0.181,0.182,0.183,0.184,0.185,0.187,0.188,0.189,2022.0
364,VCT,LP,St. Vincent and the Grenadines,Population,"For census purposes, the total population of the country consists of all persons falling within the scope of the census. In the broadest sense, the total may comprise either all usual residents of the country or all persons present in the country at the time of the census. [Principles and Recommendations for Population and Housing Censuses, Revision 1, paragraph 2.42]",Persons,Millions,Source: National Statistics Office Latest actual data: 2016 Primary domestic currency: Eastern Caribbean dollar Data last updated: 02/2024,0.098,0.099,0.1,0.101,0.102,0.102,0.103,0.104,0.104,0.105,0.106,0.106,0.107,0.107,0.107,0.107,0.107,0.107,0.107,0.108,0.108,0.108,0.108,0.108,0.108,0.108,0.108,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.11,0.11,0.11,0.11,0.111,0.111,0.111,0.111,0.111,0.111,0.111,0.111,0.111,0.111,0.112,0.112,2016.0
732,SDN,LP,Sudan,Population,"For census purposes, the total population of the country consists of all persons falling within the scope of the census. In the broadest sense, the total may comprise either all usual residents of the country or all persons present in the country at the time of the census. [Principles and Recommendations for Population and Housing Censuses, Revision 1, paragraph 2.42]",Persons,Millions,"Source: United Nations Population Division of Department of Economic and Social Affairs, World Bank, and Central Bureau of Statistics, Sudan . Latest actual data: 2011 Primary domestic currency: Sudanese pound Data last updated: 03/2024",18.68,19.24,19.8,20.36,21.311,21.908,22.521,23.152,23.6,24.2,25.75,26.53,27.32,28.13,28.95,27.95,28.6,29.2,29.8,30.4,31.1,31.9,32.7,33.6,34.474,35.3,36.218,37.159,38.126,39.117,40.134,32.661,35.056,36.164,37.289,38.435,39.599,40.783,41.985,43.222,44.345,45.498,46.681,47.895,49.14,50.418,51.729,53.074,54.454,55.87,2011.0
366,SUR,LP,Suriname,Population,"For census purposes, the total population of the country consists of all persons falling within the scope of the census. In the broadest sense, the total may comprise either all usual residents of the country or all persons present in the country at the time of the census. [Principles and Recommendations for Population and Housing Censuses, Revision 1, paragraph 2.42]",Persons,Millions,Source: National Statistics Office. Data published by the National Statistics Office (National Accounts Tables). Latest actual data: 2022 Notes: As published by the Central Bank of Suriname Primary domestic currency: Surinamese dollar Data last updated: 03/2024,,,,,,,,,,,0.409,0.414,0.42,0.425,0.431,0.437,0.443,0.449,0.455,0.461,0.467,0.473,0.479,0.487,0.496,0.501,0.507,0.514,0.521,0.528,0.536,0.541,0.546,0.554,0.563,0.567,0.576,0.583,0.59,0.598,0.609,0.618,0.628,0.637,0.647,0.657,0.667,0.677,0.688,0.698,2022.0
144,SWE,LP,Sweden,Population,"For census purposes, the total population of the country consists of all persons falling within the scope of the census. In the broadest sense, the total may comprise either all usual residents of the country or all persons present in the country at the time of the census. [Principles and Recommendations for Population and Housing Censuses, Revision 1, paragraph 2.42]",Persons,Millions,Source: National Statistics Office. National Statistics Office Latest actual data: 2023 Primary domestic currency: Swedish krona Data last updated: 03/2024,8.318,8.323,8.327,8.331,8.343,8.358,8.382,8.414,8.459,8.527,8.591,8.644,8.692,8.745,8.816,8.837,8.844,8.848,8.854,8.861,8.883,8.909,8.941,8.976,9.011,9.048,9.113,9.183,9.256,9.341,9.416,9.483,9.556,9.645,9.747,9.851,9.995,10.12,10.23,10.328,10.379,10.452,10.522,10.552,10.645,10.734,10.819,10.898,10.972,11.043,2023.0
146,CHE,LP,Switzerland,Population,"For census purposes, the total population of the country consists of all persons falling within the scope of the census. In the broadest sense, the total may comprise either all usual residents of the country or all persons present in the country at the time of the census. [Principles and Recommendations for Population and Housing Censuses, Revision 1, paragraph 2.42]",Persons,Millions,Source: National Statistics Office Latest actual data: 2022 Primary domestic currency: Swiss franc Data last updated: 03/2024,6.304,6.335,6.373,6.41,6.428,6.456,6.485,6.523,6.567,6.62,6.674,6.757,6.843,6.908,6.969,7.019,7.062,7.081,7.096,7.124,7.164,7.198,7.256,7.314,7.364,7.415,7.459,7.509,7.593,7.702,7.786,7.87,7.955,8.039,8.14,8.238,8.327,8.42,8.484,8.545,8.606,8.67,8.739,8.815,8.881,8.948,9.015,9.082,9.151,9.219,2022.0
463,SYR,LP,Syria,Population,"For census purposes, the total population of the country consists of all persons falling within the scope of the census. In the broadest sense, the total may comprise either all usual residents of the country or all persons present in the country at the time of the census. [Principles and Recommendations for Population and Housing Censuses, Revision 1, paragraph 2.42]",Persons,Millions,Source: National Statistics Office Latest actual data: 2010 Primary domestic currency: Syrian pound Data last updated: n/a,9.129,9.444,9.758,10.084,10.419,10.776,11.133,11.511,11.899,12.298,12.721,13.102,13.484,13.865,14.241,14.61,14.973,15.334,15.702,16.091,16.511,16.961,17.438,17.952,18.512,19.121,19.596,20.083,20.581,21.092,21.393,,,,,,,,,,,,,,,,,,,,2010.0
528,TWN,LP,Taiwan Province of China,Population,"For census purposes, the total population of the country consists of all persons falling within the scope of the census. In the broadest sense, the total may comprise either all usual residents of the country or all persons present in the country at the time of the census. [Principles and Recommendations for Population and Housing Censuses, Revision 1, paragraph 2.42]",Persons,Millions,"Source: National Statistics Office. Data retrieved from CEIC. Original source is Directorate-General of Budget, Accounting and Statistics Latest actual data: 2023 Primary domestic currency: New Taiwan dollar Data last updated: 02/2024",17.866,18.194,18.516,18.791,19.069,19.314,19.509,19.725,19.954,20.157,20.401,20.606,20.803,20.995,21.178,21.357,21.525,21.743,21.929,22.092,22.277,22.406,22.521,22.605,22.689,22.77,22.877,22.958,23.037,23.12,23.162,23.225,23.316,23.374,23.434,23.492,23.54,23.571,23.589,23.603,23.561,23.375,23.334,23.32,23.32,23.32,23.32,23.32,23.32,23.32,2023.0
923,TJK,LP,Tajikistan,Population,"For census purposes, the total population of the country consists of all persons falling within the scope of the census. In the broadest sense, the total may comprise either all usual residents of the country or all persons present in the country at the time of the census. [Principles and Recommendations for Population and Housing Censuses, Revision 1, paragraph 2.42]",Persons,Millions,Source: International Financial Institution Latest actual data: 2014 Primary domestic currency: Tajik somoni Data last updated: 03/2024,,,,,,,,,,,,,5.536,5.573,5.607,5.668,5.735,5.822,5.939,6.115,6.216,6.327,6.448,6.577,6.713,6.854,7.001,7.152,7.31,7.473,7.642,7.816,7.995,8.178,8.363,8.549,8.735,8.921,9.107,9.292,9.475,9.657,9.836,10.013,10.188,10.36,10.53,10.698,10.864,11.029,2014.0
738,TZA,LP,Tanzania,Population,"For census purposes, the total population of the country consists of all persons falling within the scope of the census. In the broadest sense, the total may comprise either all usual residents of the country or all persons present in the country at the time of the census. [Principles and Recommendations for Population and Housing Censuses, Revision 1, paragraph 2.42]",Persons,Millions,Source: National Statistics Office Latest actual data: 2012 Primary domestic currency: Tanzanian shilling Data last updated: 02/2024,18.034,18.601,19.187,19.791,20.402,21.036,21.68,22.336,23.016,23.737,24.507,25.336,26.216,27.116,27.997,28.829,29.603,30.33,31.014,31.751,32.544,33.406,34.328,35.302,36.314,37.354,38.421,39.522,40.64,41.824,43.06,44.348,45.688,47.076,48.511,49.989,51.51,53.074,54.68,56.322,58.001,59.73,61.51,63.343,65.231,67.175,69.177,71.239,73.362,75.548,2012.0
578,THA,LP,Thailand,Population,"For census purposes, the total population of the country consists of all persons falling within the scope of the census. In the broadest sense, the total may comprise either all usual residents of the country or all persons present in the country at the time of the census. [Principles and Recommendations for Population and Housing Censuses, Revision 1, paragraph 2.42]",Persons,Millions,"Source: National Statistics Office. Labour Force Survey, downloaded from CEIC Latest actual data: 2022 Primary domestic currency: Thai baht Data last updated: 03/2024",47.374,48.326,49.256,50.174,51.095,52.027,52.98,53.946,54.892,55.772,56.558,57.232,57.811,58.338,58.875,59.467,60.13,60.847,61.585,62.299,62.953,63.539,64.069,64.55,64.995,65.416,65.813,66.182,66.531,66.867,67.195,67.518,67.836,68.145,68.439,68.715,68.971,69.21,69.428,69.626,69.8,69.951,70.078,70.183,70.266,70.329,70.372,70.394,70.397,70.4,2022.0
537,TLS,LP,Timor-Leste,Population,"For census purposes, the total population of the country consists of all persons falling within the scope of the census. In the broadest sense, the total may comprise either all usual residents of the country or all persons present in the country at the time of the census. [Principles and Recommendations for Population and Housing Censuses, Revision 1, paragraph 2.42]",Persons,Millions,Source: National Statistics Office Latest actual data: 2019 Primary domestic currency: US dollar Data last updated: 02/2024,,,,,,,,,,,,,,,,,,,,0.861,0.872,0.885,0.901,0.918,0.935,0.957,0.982,1.007,1.032,1.055,1.077,1.1,1.125,1.15,1.173,1.196,1.215,1.234,1.253,1.271,1.29,1.31,1.332,1.351,1.37,1.39,1.409,1.428,1.448,1.467,2019.0
742,TGO,LP,Togo,Population,"For census purposes, the total population of the country consists of all persons falling within the scope of the census. In the broadest sense, the total may comprise either all usual residents of the country or all persons present in the country at the time of the census. [Principles and Recommendations for Population and Housing Censuses, Revision 1, paragraph 2.42]",Persons,Millions,Source: International Financial Institution Latest actual data: 2022 Primary domestic currency: CFA franc Data last updated: 02/2024,2.822,2.916,3.023,3.127,3.232,3.337,3.439,3.545,3.653,3.764,3.876,3.99,4.106,4.078,4.093,4.28,4.446,4.593,4.728,4.868,5.008,5.145,5.282,5.421,5.565,5.712,5.874,6.048,6.222,6.399,6.572,6.749,6.927,7.106,7.288,7.473,7.661,7.853,8.047,8.243,8.443,8.647,8.856,9.07,9.29,9.515,9.745,9.981,10.222,10.47,2022.0
