WEO Country Code,ISO,WEO Subject Code,Country,Subject Descriptor,Subject Notes,Units,Scale,Country/Series-specific Notes,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,Estimates Start After
968,ROU,NGDPRPPPPC,Romania,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",13526.273,13459.564,13918.4,14694.025,15512.582,15427.103,15714.399,15750.4,15589.835,14632.702,13794.959,12029.842,11017.533,11247.448,11761.431,12676.217,13250.367,12514.771,11971.839,11890.513,12239.177,12892.21,14000.051,14464.266,16051.562,16909.928,18375.301,19822.51,22187.291,21163.282,20483.57,21510.189,22036.695,22179.983,23178.184,24002.982,24826.391,27020.78,28811.89,30105.501,29126.824,30993.569,32688.869,33400.041,34482.233,35936.762,37553.458,39253.333,40945.529,42667.105,2022.0
922,RUS,NGDPRPPPPC,Russia,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",,,,,,,,,,,21602.609,20463.702,17479.503,15967.279,13944.225,13375.395,12915.186,13114.569,12437.53,13267.973,14663.551,15474.255,16283.426,17560.59,18891.382,20176.533,21895.544,23808.458,25068.768,23101.197,24132.785,25048.451,26012.579,26412.954,26136.796,25566.054,25568.598,26006.051,26737.866,27337.884,26667.846,28380.227,27876.858,28952.704,30579.42,31202.544,31671.194,32154.561,32652.471,33164.494,2022.0
714,RWA,NGDPRPPPPC,Rwanda,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",1050.828,1038.566,976.428,997.609,1100.298,1110.92,1133.023,1091.62,1057.6,964.441,946.148,878.453,935.809,893.607,560.263,738.904,833.993,915.313,908.731,847.261,894.358,945.689,1043.849,1041.301,1079.724,1153.748,1232.0,1297.824,1397.028,1453.837,1513.566,1602.093,1693.571,1731.692,1794.775,1907.828,1974.225,2003.901,2124.566,2272.297,2145.436,2325.118,2459.627,2581.349,2688.975,2814.898,2955.924,3103.07,3269.491,3446.625,2012.0
862,WSM,NGDPRPPPPC,Samoa,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",,,,,,,,,,,,,,,,,,,3833.208,3791.991,3965.748,4235.997,4449.639,4653.331,4767.017,5051.688,5126.536,5118.313,5264.897,5200.26,5292.075,5451.065,5202.666,5163.924,5167.668,5322.124,5697.768,5728.387,5600.582,5733.054,5622.271,5182.449,4868.279,5165.647,5366.885,5474.93,5544.288,5586.467,5619.523,5652.775,2022.0
135,SMR,NGDPRPPPPC,San Marino,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",,,,,,,,,,,,,,,,,,,,,,,,,81063.626,82078.768,84142.98,88981.677,87515.956,77652.887,72216.781,65276.476,59843.604,58655.32,57589.709,58614.189,59677.098,59522.01,60095.792,61002.647,56555.995,64405.573,67443.252,68786.33,69467.684,70160.283,70859.788,71566.266,72279.788,73000.424,2021.0
716,STP,NGDPRPPPPC,São Tomé and Príncipe,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",3886.485,3416.538,3446.295,3236.069,2965.989,3157.536,2895.214,2733.201,2710.819,2715.788,2583.384,2541.481,2485.729,2483.829,2491.27,2494.101,2484.858,2463.794,2479.739,2496.331,2463.379,2480.602,2492.726,2602.392,2641.448,2759.796,2931.897,2942.357,3114.413,3142.005,3114.658,3105.941,3127.46,3217.253,3304.416,3269.7,3370.187,3440.002,3504.71,3508.164,3517.674,3504.116,3444.616,3360.267,3384.768,3450.743,3354.921,3395.459,3436.851,3482.456,2011.0
456,SAU,NGDPRPPPPC,Saudi Arabia,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",97192.24,94358.384,71233.112,56949.142,51706.782,44419.393,49499.144,44013.445,47410.595,44923.854,49282.96,53845.334,54592.596,52501.91,51475.383,50294.926,50330.876,49614.249,49773.517,46702.903,48096.881,46326.678,43895.128,47609.102,50113.104,51583.667,51696.479,51335.098,53179.83,50782.599,50674.704,53750.028,54325.526,52768.356,53453.552,53040.073,52053.233,52488.208,55568.534,56426.096,51838.209,55828.164,57413.515,55862.847,56166.231,58351.477,59482.314,60357.34,60946.664,61854.724,2022.0
722,SEN,NGDPRPPPPC,Senegal,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",2565.011,2623.429,2751.526,2531.47,2550.644,2557.42,2558.911,2633.627,2539.917,2563.56,2473.685,2466.882,2430.552,2391.589,2320.049,2396.521,2380.419,2386.714,2470.566,2557.793,2595.109,2642.686,2580.832,2658.562,2712.878,2758.353,2750.195,2754.192,2780.615,2780.613,2797.11,2757.079,2788.671,2777.112,2868.316,2966.455,3067.666,3203.906,3309.486,3368.267,3322.224,3444.876,3486.9,3532.921,3722.221,3991.846,4085.388,4180.926,4284.734,4338.347,2020.0
942,SRB,NGDPRPPPPC,Serbia,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",,,,,,,,,,,,,,,,,,6891.976,7123.581,8364.863,8906.193,9535.211,10148.198,10621.006,11606.942,12285.7,12964.103,13854.993,14701.023,14356.882,14520.091,14928.195,14898.557,15404.264,15233.312,15588.003,16193.002,16621.466,17463.775,18318.294,18274.16,19872.667,20898.883,21513.216,22348.04,23437.137,24474.772,25556.114,26664.693,27815.665,2022.0
718,SYC,NGDPRPPPPC,Seychelles,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",10489.198,9960.685,9697.149,9649.077,10005.122,10945.89,10960.749,11017.272,11560.891,12674.058,13552.261,13742.097,14660.391,15406.687,14635.887,14492.241,15708.987,17418.879,17503.006,17483.851,18065.489,17639.755,17525.426,16482.126,16071.719,17439.383,18685.529,20527.066,19652.453,19361.1,20018.116,21719.517,22329.107,23324.168,24047.479,25688.929,28601.818,30378.852,31529.841,32953.535,28844.556,28757.343,32772.803,33678.688,34459.222,35448.519,36457.434,37471.352,38493.726,39523.633,2022.0
724,SLE,NGDPRPPPPC,Sierra Leone,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",2209.02,2196.609,2189.81,2105.899,2129.49,1947.122,1907.084,1910.75,1909.236,1957.655,1959.111,1790.55,1618.177,1626.075,1690.478,1523.064,1143.234,937.153,919.51,829.514,838.145,955.123,1156.04,1206.681,1231.162,1238.396,1250.049,1314.61,1353.071,1365.223,1406.182,1461.32,1645.676,1942.844,1987.011,1545.724,1608.743,1633.73,1654.599,1705.192,1637.297,1670.092,1692.955,1715.046,1747.725,1789.847,1832.943,1876.333,1920.996,1967.507,2023.0
576,SGP,NGDPRPPPPC,Singapore,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",22388.774,23645.743,24237.717,25971.623,27726.054,27515.779,27911.625,30463.915,33045.884,35349.796,37340.643,38720.522,40069.436,43545.582,46883.42,48744.02,50299.435,52683.591,49808.128,52237.216,55980.529,53907.197,55513.216,58900.231,63949.279,67064.948,70853.006,74093.105,71562.46,69525.24,78221.82,81368.982,82918.623,85517.276,87736.212,89282.409,91294.235,95329.781,98220.209,98408.786,94896.088,108525.032,109022.818,104969.201,106800.082,108520.948,110507.762,112405.39,114298.33,116401.66,2022.0
936,SVK,NGDPRPPPPC,Slovak Republic,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",,,,,,,,,,,,,,12072.479,12749.811,13676.981,14595.998,15327.947,15926.907,15893.12,16062.829,16646.767,17396.912,18367.525,19347.878,20626.307,22377.136,24799.878,26168.3,24711.584,26332.183,27025.416,27321.698,27461.485,28175.475,29601.901,30150.076,30983.988,32186.674,32950.782,31808.261,33319.939,34059.529,34488.738,35201.889,36124.523,37153.791,38185.527,39256.101,40366.617,2023.0
961,SVN,NGDPRPPPPC,Slovenia,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",,,,,,,,,,,,,19058.207,19690.281,20733.866,21581.079,22263.416,23426.229,24219.809,25596.152,26410.421,27227.945,28126.96,28944.848,30185.51,31313.844,33017.821,35199.222,36436.589,33319.964,33526.66,33762.428,32786.392,32396.565,33256.775,33962.3,35023.93,36680.185,38295.871,39377.625,37438.645,40267.344,41293.331,41754.634,42553.725,43605.229,44780.458,45996.037,47251.298,48545.401,2023.0
813,SLB,NGDPRPPPPC,Solomon Islands,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",2456.242,2332.453,2218.801,2231.643,2166.3,2035.705,1972.973,2079.194,2047.344,2076.255,2063.439,2126.479,2329.563,2354.973,2474.501,2648.298,2616.355,2520.936,2483.536,2404.454,2005.863,1797.123,1700.73,1764.737,1835.049,1889.609,1935.71,1976.318,2044.391,2048.828,2171.901,2270.955,2241.794,2296.161,2261.061,2237.815,2299.968,2308.901,2311.139,2291.991,2159.463,2160.988,2159.12,2168.77,2166.239,2167.046,2169.74,2178.786,2188.344,2198.412,2019.0
726,SOM,NGDPRPPPPC,Somalia,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1592.955,1637.193,1636.354,1664.836,1598.847,1703.055,1706.269,1719.993,1630.316,1638.366,1632.519,1632.519,1646.811,1664.433,1683.862,1705.156,1730.037,1758.646,2013.0
199,ZAF,NGDPRPPPPC,South Africa,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",12267.051,12599.704,12231.561,11699.918,11991.106,11569.259,11314.031,11306.997,11534.215,11557.613,11264.102,10883.169,10386.05,10256.755,10339.659,10436.33,10683.945,10780.395,10670.219,10765.733,11050.498,11144.34,11399.409,11622.507,12022.408,12511.386,13052.683,13572.23,13806.755,13392.678,13589.003,13804.426,13921.299,14049.389,14033.156,14004.891,13886.184,13838.851,13850.288,13688.776,12689.598,13171.301,13320.82,13199.661,13115.6,13075.271,13055.925,13039.842,13023.777,13007.732,2022.0
733,SSD,NGDPRPPPPC,South Sudan,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1056.005,506.719,624.185,614.464,594.925,501.106,458.77,435.412,425.937,386.677,395.805,364.704,354.176,363.479,377.242,385.815,394.95,405.432,416.725,2008.0
184,ESP,NGDPRPPPPC,Spain,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",21052.383,20769.304,20914.602,21160.931,21434.798,21863.94,22549.095,23780.869,24984.511,26182.608,27142.157,27753.979,27897.855,27445.911,28011.205,29097.7,29733.427,30801.418,32065.504,33414.52,34809.163,35990.146,36385.396,36784.304,37347.224,37999.007,38933.747,39557.319,39260.537,37468.845,37373.569,36931.445,35814.51,35443.831,36046.055,37465.347,38570.376,39647.785,40382.949,40854.649,36101.356,38431.581,40407.311,41248.774,41536.106,41936.923,42258.116,42525.476,42836.357,43189.701,2023.0
524,LKA,NGDPRPPPPC,Sri Lanka,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",2754.676,2863.255,2975.637,3038.806,3208.663,3334.918,3443.6,3459.181,3517.236,3560.431,3742.201,4097.474,3924.019,4173.167,4466.243,4697.962,5233.653,5739.874,5616.914,5748.079,6193.992,6030.265,6205.524,6518.903,6816.027,7182.992,7674.517,8135.801,8558.664,8800.104,9440.671,10190.349,11055.633,11414.165,12029.374,12420.551,12904.854,13584.193,13753.052,13639.02,12939.44,13250.629,12083.252,,,,,,,,2020.0
361,KNA,NGDPRPPPPC,St. Kitts and Nevis,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",7202.077,7421.455,7904.35,7776.738,8571.704,9174.576,10046.589,10948.382,12168.406,13003.661,13833.071,14179.92,14488.359,15071.798,15676.804,16010.212,16738.762,17735.557,17684.176,18137.51,19621.35,20427.138,20582.499,19701.273,20423.07,22340.931,22971.994,23040.657,25539.669,24608.243,24558.751,24861.92,24658.263,26043.338,28005.846,28206.538,29310.729,29316.877,29934.367,31178.807,26677.534,26459.814,28763.602,29695.504,31040.598,32301.917,33472.828,34443.536,35378.825,36348.974,2021.0
362,LCA,NGDPRPPPPC,St. Lucia,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",5865.63,6082.22,6130.844,6297.245,6707.227,7435.202,8376.097,8579.362,9639.276,10370.73,11248.742,11137.116,11846.005,11740.684,11772.7,11838.094,12055.689,11857.712,12490.551,12710.55,12617.654,12104.468,12064.443,12482.63,13292.701,13146.281,13908.078,14089.684,14684.636,14313.47,14281.288,14870.591,14730.451,14332.455,14450.599,14348.649,14827.936,15264.071,15636.78,15544.794,11835.096,13143.933,15108.933,15468.215,15746.751,15978.715,16159.445,16299.152,16440.066,16582.2,2022.0
364,VCT,NGDPRPPPPC,St. Vincent and the Grenadines,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",4807.74,4951.201,5037.836,5160.562,5394.508,5585.355,5846.889,5846.094,6576.214,6756.751,7027.127,7128.069,7624.347,7888.133,7786.511,8305.434,8382.989,8685.766,9061.807,9241.222,9396.432,9535.61,9988.666,10588.462,10972.905,11209.174,11928.532,12282.827,12321.62,12157.028,11624.148,11540.028,11648.253,11907.968,12017.096,12323.856,12806.273,12975.244,13376.586,13454.425,12941.005,13028.178,13733.796,14573.543,15329.251,15909.769,16337.454,16760.316,17194.124,17639.159,2016.0
732,SDN,NGDPRPPPPC,Sudan,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",2894.738,2988.109,3023.428,2895.871,2610.915,2523.973,2699.114,2795.26,2859.875,2828.652,2680.659,2784.611,2853.936,2847.994,2864.573,3229.957,3329.052,3458.159,3667.802,3747.684,3970.494,4291.589,4435.335,4587.989,4701.391,4850.667,5036.534,5190.424,5253.495,4978.649,5039.705,5993.742,4634.77,4580.577,4649.379,4732.07,4808.909,4705.146,4465.804,4229.534,3972.719,3891.406,3697.974,2944.683,2749.49,2824.525,2956.666,3083.463,3155.591,3214.028,2011.0
366,SUR,NGDPRPPPPC,Suriname,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",,,,,,,,,,,13695.381,11649.133,11943.137,11525.669,10576.88,11616.115,12745.989,13457.576,13571.475,13271.161,13082.226,13541.737,13886.582,14497.043,15283.135,15852.125,16577.4,17205.627,17675.609,17965.336,18614.8,19512.504,19849.49,20115.561,19860.984,19038.65,17839.389,17885.752,18551.302,18519.967,15282.801,14685.499,14815.798,14905.574,15115.352,15331.331,15552.869,15777.607,16005.593,16236.874,2022.0
144,SWE,NGDPRPPPPC,Sweden,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",27261.171,28481.511,28863.847,29446.98,30682.799,31338.305,32179.397,33113.426,33750.793,34370.924,34372.57,33783.121,33282.682,32475.704,33479.129,34713.47,35233.836,36302.873,37839.553,39415.047,41194.387,41667.96,42432.585,43243.993,44940.566,46039.573,47839.935,49109.812,48500.76,45977.02,48326.175,49516.509,48848.971,48973.215,49746.195,51432.462,51740.371,52413.085,52860.888,53402.359,51983.151,54793.027,55882.147,55613.15,55242.986,56002.19,56774.792,57599.361,58422.613,59279.466,2023.0
146,CHE,NGDPRPPPPC,Switzerland,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",48364.711,48913.139,47969.833,47981.32,49314.601,50923.758,51626.964,52117.796,53468.103,55390.266,56981.88,55759.056,54978.496,54382.543,54607.945,54524.08,54435.504,55506.501,57015.364,57718.596,59755.878,60436.835,59914.739,59394.257,60485.89,61781.074,63973.422,66034.333,67063.959,64591.006,65942.293,66481.371,66560.246,67074.31,67777.914,68031.38,68707.389,68924.081,70354.945,70660.605,68565.589,71732.833,73063.446,72986.826,73414.868,73881.594,74651.576,74985.007,75766.488,76104.9,2022.0
463,SYR,NGDPRPPPPC,Syria,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,TWN,NGDPRPPPPC,Taiwan Province of China,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",8277.16,8705.05,8965.208,9631.231,10444.182,10807.621,11931.174,13305.235,14207.6,15291.831,15945.566,17108.974,18355.466,19426.163,20703.766,21863.834,23033.101,24182.694,24986.048,26470.394,27909.026,27359.567,28711.616,29813.673,31767.359,33358.054,35119.304,37391.416,37561.504,36823.396,40521.886,41897.104,42660.864,43612.476,45553.255,46106.213,47008.921,48500.845,49815.034,51310.478,53142.481,57111.412,58693.847,59548.366,61377.578,63052.978,64639.233,66199.145,67739.867,69119.231,2023.0
923,TJK,NGDPRPPPPC,Tajikistan,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",,,,,,,,,,,,,2145.948,1895.079,1480.672,1281.711,1211.273,1213.416,1252.747,1261.629,1344.074,1455.203,1557.94,1683.126,1823.834,1905.903,1996.674,2106.722,2224.223,2260.532,2354.283,2472.107,2597.979,2727.877,2846.278,2951.443,3087.801,3237.941,3412.92,3592.581,3677.767,3947.895,4185.985,4451.179,4657.228,4785.789,4920.392,5061.173,5208.07,5360.914,2014.0
738,TZA,NGDPRPPPPC,Tanzania,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",1271.583,1239.014,1208.363,1199.581,1203.264,1220.681,1262.582,1297.79,1314.848,1323.388,1372.101,1354.694,1316.887,1288.516,1267.553,1274.887,1298.002,1311.523,1330.173,1362.214,1394.563,1440.09,1501.807,1560.917,1636.193,1707.865,1737.82,1832.431,1881.232,1926.34,1990.035,2084.949,2127.867,2205.148,2284.008,2353.031,2440.358,2527.759,2625.995,2725.695,2766.843,2816.761,2863.265,2920.055,2991.583,3079.263,3178.469,3286.992,3399.222,3515.457,2012.0
578,THA,NGDPRPPPPC,Thailand,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",3914.629,4064.329,4201.075,4354.387,4522.192,4647.38,4816.318,5180.347,5767.614,6368.717,7010.146,7509.654,8120.697,8745.552,9358.708,10017.934,10467.455,10059.377,9180.02,9489.818,9809.622,10053.815,10583.76,11260.158,11886.325,12304.402,12837.878,13460.061,13620.532,13458.527,14399.045,14450.479,15424.544,15767.361,15854.132,16285.387,16782.099,17422.952,18101.518,18431.951,17273.544,17503.305,17910.144,18218.134,18687.861,19212.638,19777.759,20360.656,20964.254,21587.526,2022.0
537,TLS,NGDPRPPPPC,Timor-Leste,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",,,,,,,,,,,,,,,,,,,,,2361.352,2707.259,2479.994,2381.185,2346.612,2362.958,2207.088,2372.859,2580.464,2780.334,2977.716,3086.452,3164.232,3192.247,3269.725,3295.006,3353.79,3201.589,3132.184,3689.439,4951.541,5133.224,4013.194,3313.221,3008.314,3060.532,3111.251,3161.424,3213.052,3268.818,2019.0
742,TGO,NGDPRPPPPC,Togo,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",2293.713,2143.444,1991.028,1825.98,1870.197,1879.101,1882.336,1780.922,1902.984,1922.983,1977.39,1909.424,1795.983,1513.15,1717.936,1966.391,1819.559,1828.44,1735.758,1728.789,1664.128,1632.975,1651.822,1717.473,1656.572,1538.737,1535.781,1510.402,1527.178,1566.134,1614.122,1663.363,1722.77,1777.034,1830.224,1882.557,1941.628,1970.215,2014.942,2063.759,2054.809,2126.459,2196.855,2260.774,2324.345,2389.703,2461.566,2535.59,2611.84,2690.383,2022.0
866,TON,NGDPRPPPPC,Tonga,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",1836.673,2082.55,2336.555,2445.915,3487.658,3702.351,4049.471,4107.575,3944.079,3967.63,4133.462,4351.186,4165.049,4141.716,4235.202,4555.791,4544.682,4508.257,4593.262,4679.409,4835.675,4886.112,5084.778,5066.716,4950.773,4899.729,4764.395,4633.824,4842.0,4578.992,4604.482,4906.415,4971.848,5012.758,5140.112,5227.088,5599.352,5790.471,5809.546,5855.74,5889.541,5737.495,5638.983,5797.676,5958.867,6116.166,6220.295,6312.669,6404.373,6497.41,2020.0
369,TTO,NGDPRPPPPC,Trinidad and Tobago,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",15324.565,15775.283,16110.951,14222.242,13206.916,12498.259,11954.746,11302.899,10773.115,10607.001,10694.221,10955.412,11987.243,11840.778,12205.04,12622.834,13487.415,14475.681,15628.681,16853.094,17970.235,18569.265,19810.387,22447.994,23970.589,25258.724,28706.707,29793.294,30631.87,29011.559,29852.452,29616.025,31000.799,31884.809,32903.794,32457.5,29856.83,28290.031,28002.631,28000.485,25376.374,24982.032,25222.011,25623.342,26101.382,26577.813,26683.543,27150.325,27808.675,28453.737,2021.0
744,TUN,NGDPRPPPPC,Tunisia,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",5129.003,5263.936,5114.03,5228.742,5464.93,5590.239,5302.776,5539.64,5450.831,5492.47,5704.773,5810.372,6140.362,6162.342,6263.466,6319.745,6649.299,6934.009,7189.845,7539.646,7786.458,8010.609,8051.86,8366.581,8819.164,9049.966,9437.07,9970.557,10283.987,10481.659,10729.262,10390.981,10704.596,10837.399,11042.63,11021.166,11017.675,11138.348,11306.153,11364.832,10283.678,10653.99,10831.674,10783.713,10896.41,11008.128,11110.839,11193.626,11266.394,11335.096,2019.0
